206,3/31/2011 18:49:33,Annette Langer,31.03.2011,Spiegel Online,"Please refer to the interview with Thomas Dersee:Dersee commented ""In der Regel können die Betroffenen mit harten Fakten besser und rationaler umgehen als mit Halbwahrheiten und enttäuschten Hoffnungen."" means ""in general the person concerned can better and more effectively go along with the hard facts than with the half-truth and disappointing hopes."" This comments proves that Thomas Dersee is an ethnocentric person and believes that the same information politic in Germany must apply to other contries too. If a comparable catastrophy occurs in Germany, would the German government discloses all the horror senario then no one is left over in Germany?Dersee comments also ""Für die Japaner, die sich sehr viel von Fisch ernähren und gern auch Seetang essen, bedeutet der Verlust dieser Nahrungsquelle einen Kulturschock."" means ""For Japanese, who eat much fish and  seaweed, the loss of such nourishment source means a culture shock."" Are you crazy? The Germans believe still now that the Japanese only eat Sushi (called ""Z""ushi in Germany, same like ""Z""ony for Sony).I can only define such journalist like Annette Langer as ""Rainbow-Journalist"", who easily makes money by picking up such one-sided comments by so called ""Wissenschaftler (knowledged people)"" who might have the copy-paste German PhD title. ",9,"http://www.spiegel.de/panorama/0,1518,753938,00.html"
207,3/31/2011 19:20:04,PIETRO DEL RE,31-03-2011,La Repubblica ,"a variety of mistakes, from the function of the (directly?) interviewed (P. Del Re assumes Yokota is a volunteer, but in fact is an Japanese Nuclear and Industrial Safety Agency's officer) to the amount of assumed amount of radiation... probably a sentationalist and bad translator, i wouldn't wonder if he is ""reporting"" from italy",8,http://www.repubblica.it/esteri/2011/03/31/news/samurai_fukushima-14300560/?ref=HREC1-1
208,3/31/2011 19:47:31,Pietro Del Re,30.3.11,La Repubblica (reported by governo.it),"tiles ""Plutonium released from Fukushima"" ""Japan worsier than Chernobyl"" and a variety of other unchecked news reported as reality",9,http://rassegna.governo.it/rs_pdf/pdf/YLZ/YLZER.pdf
209,3/31/2011 21:47:46,Annette Langer,31.03.2011,SPIEGEL online,"Already listed here but 2 important points were not mentioned:2 interviews with 2 ""experts"".One of them proves to be a member of an anti-nuclear power organization the other one a meteorologist who admits ""(...)I don't know much about reactors(...)The first question put to them is:""Is Fukushima worse than Tschernobyl?""The first expert answers:""In my view,yes.(...)""(That's what he would say,wouldn't he, with his background)The other one answers ""At this moment not yet""(...)The headline used for this article is ""Fukushima goes beyond the scope of Tschernobyl""Pure sensationalism.",9,"http://www.spiegel.de/panorama/0,1518,753938,00.html"
210,3/31/2011 22:29:41,Perez Hilton,29-03-2011,fit perez,Perpetuating the idea that nuclear radiation from Fukushima is a valid concern in California.,1,http://fitperez.com/2011-03-29-superbug-appearing-in-west-coast-hospitals
211,3/31/2011 22:46:50,Clarissa Ward,31-3-2011,Twitter/ABC news,"I was following ABC Good Morning America twitter, then this below tweet was retweeted.  I felt sorry for this young lady who came all the way to Japan to report.  So, I went online to Yahoo Japan, to see if I could help out to find a hotel.  Then, I found many rooms available on Yahoo Travel.  Maybe this journalist was looking for a presidential sweet or some sort in Osaka.  Is this an attempt to describe everyone is moving out to Osaka like Exodus???  This kind of false information would affect decline on tourists to Japan.  And she should know people in rest of Japan are having normal working days.   Her tweet was below：Not a single hotel room left in Osaka. Word on the street is a lot of rich Japanese coming down from Tokyo, away from potential meltdown.17 Mar via web Favorite Retweet Reply",5,https://twitter.com/#!/clarissaward
212,4/1/2011 0:13:55,Thomas Stölzel,31.03.2011,Wirtschafts Woche,"""Die gefährdetsten Städte der Welt (the most risky cities in the world)"":This is a real joke; you can click the icon showing the risk of earthquake, hurricane, flood/Tsunami and volcano in the interactive map.  Of course the map never pops up Germany beause Germany is the most safe country over the world! God bless you!!",10,http://www.wiwo.de/technik-wissen/technik-infografiken/naturkatastrophen-karte.html
213,4/1/2011 9:15:00,Joe Weisenthal,31-03-2011,Business Insider/FOX,"Title of the article itself:Heroic Fukushima Workers Believe They Will Die ""Within Weeks""Unscientific and irresponsible. Workers are closely monitored and work in groups. One time Tepco showed the possibility of raising the limit dosage to 250 milliSV but so far, still sticking to 100milliSV per shift. --------------""As the crisis at Fukushima keeps getting worse -- the latest is the discovery of water underneath the reactor at 10,000x the legal limit -- a reminder of the heroic effort that workers inside the plant are putting in to save their country.The mother of one of the workers relayed to Fox News this message from her 32-year old son:  “He told me they have accepted they will all probably die from radiation sickness in the short term or cancer in the long-term.”She added: “They have concluded between themselves that it is inevitable some of them may die within weeks or months. They know it is impossible for them not to have been exposed to lethal doses of radiation.”",10,http://www.businessinsider.com/heroic-fukushima-workers-believe-they-will-die-within-weeks-2011-3#ixzz1ICCVN7Om
214,4/1/2011 10:26:36,David Gutnik,21-03-2011,CBC Radio One - The Current,"As stated already, I thought I was alone in my disbelief in hearing Gutnik looking for a journalism award, by creating a linkeage in his head that Japanese should be enraged, especially in Hiroshima, that nuclear thingys had gone bad.  When he found people living their lives, celebrating life in a High School graduation, he was shocked they werent in mourning at home wearing black sackcloth.  Finally desperate to get a story to justify his expense claim to the CBC, he found an anti-nuclear group to buy into his paradigm",10,"http://www.cbc.ca/thecurrent/episode/2011/03/21/hiroshima-david-gutnick/The prior link did not link to the interview and the audio file, maybe save it for future journalism students to study how to file a story about your story not working out, and salvaging it.  The medium is the message."
215,4/1/2011 12:01:40,Kate Murphy,30-03-2011,NY Times,"Using the current fears of radiation from Japan as a tool, she brings up an old subject about cell phones and radiation, scaring readers into thinking radiation isn't just from nuclear plants, but from your own pocket. This article wouldn't get attention if it weren't for the Fukushima plant. ",9,http://www.nytimes.com/2011/03/31/technology/personaltech/31basics.html
216,4/1/2011 14:16:19,Diario El Comercio - Peru,30-03-2011,http://elcomercio.pe/impresa/2011-03-30,Bad reporting creating unnecesary panic between the relatives of many peruvians living in Japan,10,"http://elcomercio.pe/impresa/2011-03-30""Se teme fusión en uno de los reactores"" ... translated as ""fusion is feared in one of the reactors""""Plutonio causa pánico en Japón"" ... translated as ""plutonium cause panic in Japan""http://elcomercio.pe/impresa/2011-03-17""El miedo desata exodo en Japón""... translated as ""Fear triggers exodus in Japan""""La brisa radioactiva llega a Tokyo"" ... translated as ""radioactive breeze reaches Tokyo"""
217,4/2/2011 0:28:49,Takashi Uesugi,31-03-2011,Diamond online,"He unnecessarily tries to scare the citizens and intentionally make us have doubt and anger towards the govenment. Informed above is regarding the gap of PU found in soil around the plant and he worte as if while the Europeam medium (BBC & Le Monde) had the correct information, the report Japanese medium tell are untrue and telling us false ""safe"" information.   ",9,http://diamond.jp/articles/-/11689
218,4/2/2011 5:42:24,Claes Svahn,1/4/2011,"Dagens Nyheter, Sweden","Story about criticisms against TEPCO, photo accompanying article shows damaged cisterns and ominous black cloud above, with caption ""The Fukushima Daiichi nuclear power plant."" Photo not from Daiichi at all. Refinery structures seen in background, photo likely from the natural gas cistern fire in Ichihara, Chiba.",2,http://www.dn.se/nyheter/varlden/hard-kritik-mot-fukushimas-agare
219,4/2/2011 11:53:44,Mike Adams,18-03-2011,Natural News,"Unfounded claims that the Mainstream Mass Media (MSM) are involved in a cover-up and conspiracy to prevent the truth about the Fukushima accident becoming public knowledge. Claims that the media had somehow collectively come to the agreement that no truth or factual news would be published beginning Friday, March 18, 2011. Also makes the outrageous claims that the truth about Fukushima had been ""banned"" from the news. Articles states that, ""Scary (but accurate) news stories about Fukushima have now been all but completely banned from the MSM. The word from the top is clearly that media outlets should start downplaying this nuclear accident, which even now ranks as the second worst nuclear accident in the history of human civilization (right after Chernobyl).""",9,http://www.naturalnews.com/031748_mainstream_media_nuclear_catastrophe.html
220,4/2/2011 13:00:17,Rush Limbaugh,17-03-2011,radio,"""Rush Limbaugh mocks Japan quake survivors for recycling in their refugee sheltersRadio host Rush Limbaugh host continued his controversial coverage of the devastating Japanese earthquake yesterday by mocking the country's refugees - for recycling.On his show - the most-listened to in America - he laughed at survivors for recycling  their rubbish at a shelter, calling the quake an ironic 'payback' for Japan's environmentally-friendly policies.""Read more: http://www.dailymail.co.uk/news/article-1366866/Rush-Limbaugh-mocks-Japan-earthquake-refugees-recycling-natural-disaster.html#ixzz1IKpADG1w",10,http://www.dailymail.co.uk/news/article-1366866/Rush-Limbaugh-mocks-Japan-earthquake-refugees-recycling-natural-disaster.html
221,4/2/2011 18:40:51,unnamed,2/4/2011,www.corriere.it,"The headlines of the corriere.it website, the online version of the most prestigious daily newspaper in Italy, reported with big letters news of ""radioactivity in the sea at Fukushima"" while the article was talking about the fact that the leak in the pipes that was spewing radioactivity was found. How a good piece of information has been turned into a scary headline by simply omitting one single word, ""individuata"" (""found"", in italian)",6,http://www.slideshare.net/lucaberta/lettera-al-corriere-della-sera
